Id,Name,City,CountryId,IATA,ICAO,Latitude,Longitude,Altitude,Offset,DST,TimeZone
8631,Capital City Airport,Frankfort,US,FFT,KFFT,38.1819722,-84.9061389,812,-5,A,America/New_York
8632,Lewiston Maine,Lewiston,US,LEW,KLEW,44.0484728,-70.2835075,288,-5,A,America/New_York
8633,Inowroclaw Inowr Airport,Inowroclaw,PL,,EPIR,52.829444,18.330556,259,1,E,Europe/Warsaw
8634,Pruszcz Gdansk Airport,Pruszcz Gdansk,PL,,EPPR,54.248056,18.671667,21,1,E,Europe/Warsaw
8635,Florence,Florence,US,6S2,\N,43.9828168,-124.1113687,51,-8,A,America/Los_Angeles
8636,Martin Campbell Field Airport,Copperhead,US,1A3,\N,35.0158056,-84.3468333,1789,-5,A,America/New_York
8637,Sudkreuz,Berlin,DE,,BPAP,52.475556,13.364444,136,1,E,Europe/Berlin
8638,Naval Air Station,Glenview,US,NBU,KNBU,42.090556,-87.8225,653,-6,A,America/Chicago
8639,Bloyer Field,Tomah,US,,KY72,43.975278,-90.483333,965,-6,A,America/Chicago
8640,Yongning Air Base,Beijing,CN,,CN-0,40.50310135,116.1080017,1677,8,U,Asia/Chongqing
8641,Marco Islands,Marco Island Airport,US,MRK,KMKY,25.9950278,-81.6725278,5,-5,A,America/New_York
8642,Boipeba,Boipeba Island,BR,,\N,-13.565589,-38.939241,5,-3,S,America/Fortaleza
8643,Boipeba,Boipeba Island,BR,,\N,-13.565589,-38.939241,5,-3,S,America/Fortaleza
8644,Drummond Island Airport,Drummond Island,US,DRM,KDRM,46.0093114,-83.7439342,668,-5,A,America/New_York
8645,Garland Airport,Lewiston,US,8M8,\N,44.8065278,-84.2761944,1218,-5,A,America/New_York
8646,Gladwin Zettel Memorial Airport,Gladwin,US,GDW,KGDW,43.9705893,-84.47502,774,-5,A,America/New_York
8647,Lowell City Airport,Lowell,US,24C,\N,42.95392,-85.3439058,681,-5,A,America/New_York
8648,South Haven Area Regional Airport,South Haven,US,LWA,KLWA,42.3511944,-86.2556389,666,-5,A,America/New_York
8649,Schaumburg Regional,Schaumburg,US,06C,\N,41.9893408,-88.1012428,801,-6,A,America/Chicago
8650,Khulna Seaplane Landing Site,Khulna,BD,,\N,22.464897,89.351261,0,6,N,Asia/Dhaka
8651,Khulna Seaplane Landing Site,Khulna,BD,,\N,22.464897,89.351261,0,6,N,Asia/Dhaka
8652,Khulna Seaplane Landing Site,Khulna,BD,,\N,22.464897,89.351261,0,6,N,Asia/Dhaka
8653,Marshfield Municipal Airport,Marshfield,US,MFI,KMFI,44.6368797,-90.1893267,1278,-6,A,America/Chicago
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,US,ISW,KISW,44.3606456,-89.8381412,1021,-6,A,America/Chicago
8655,Clinton Municipal,Clinton,US,CWI,KCWI,41.83075,-90.3289722,708,-6,A,America/Chicago
8656,Wiescheid,Langenfeld,DE,,\N,51.141663,6.987305,1000,1,E,Europe/Berlin
8657,Wadi Rum,Wadi Rum Desert,JO,,\N,29.682087,35.470734,1000,2,U,Asia/Amman
8658,Beverly Municipal Airport,Beverly,US,BVY,KBVY,42.584141,-70.9161444,107,-5,A,America/New_York
8659,Priob\\'e,Priob\\'e,RU,,\N,62.5461,65.6261,200,6,N,Asia/Yekaterinburg
8660,Nagaur Airport,Nagaur,IN,,VI73,27.20829964,73.71140289,3853,5.5,U,Asia/Calcutta
8661,Ostafyevo International Airport,Moscow,RU,,UUMO,55.511667,37.507222,568,4,N,Europe/Moscow
8662,Oakdale Airport,Oakdale,US,O27,\N,37.7563333,-120.8001944,237,-8,A,America/Los_Angeles
8663,Trois Rivieres Airport,Trois Rivieres,CA,YRQ,CYRQ,46.351667,-72.680556,199,-5,A,America/Toronto
8664,Poplar Bluff Municipal Airport,Poplar Bluff,US,POF,KPOF,36.77394444,-90.3248611,331,-6,A,America/Chicago
8665,Somerset Airport,Somerville,US,,KSMQ,40.6259908,-74.6702433,105,-5,A,America/New_York
8666,Eastport Municipal Airport,Eastport,US,EPM,KEPM,44.9101111,-67.0126944,45,-5,A,America/New_York
8667,Keokuk Municipal Airport,Keokuk,US,EOK,KEOK,40.4599078,-91.4285011,671,-6,A,America/Chicago
8668,Banks Airport,Swans Island,US,ME5,\N,44.1653889,-68.4281667,100,-5,A,America/New_York
8669,Perth Scone Airport,Perth,GB,PSL,EGPT,56.439722,-3.371389,392,0,E,Europe/London
8670,Caernarfon Airport,Caernarfon,GB,,EGCK,53.104167,-4.340278,14,0,E,Europe/London
8671,Grefrath-Niershorst Airport,Grefrath,DE,,EDLF,51.333889,6.359444,105,1,E,Europe/Berlin
8672,Offenburg,Offenburg,DE,,\N,48.4711,7.9411,535,1,E,Europe/Berlin
8673,Oberwolfach,Oberwolfach,DE,,\N,48.3167,8.2167,1060,1,E,Europe/Berlin
8674,Karlsruhe Hbf,Karlsruhe,DE,,\N,49.0135,8.4044,377,1,E,Europe/Berlin
8675,Lichtenwalde,Lichtenwalde,DE,,\N,50.8833,13.0167,984,1,E,Europe/Berlin
